employee_id,month,department,age,tenure_years,comp_ratio,satisfaction,performance,engagement,bls_energy_index,attrition
286,21,Operations,24,10.8,1.17,3.58,3.14,3.48,103.82,0
288,21,Operations,24,13.0,1.35,3.24,4.44,4.2,103.82,0
290,21,Operations,61,6.4,0.96,3.82,2.27,2.92,103.82,0
291,21,Operations,35,9.2,1.1,4.4,2.85,4.2,103.82,0
292,21,Operations,25,5.5,1.04,4.49,2.5,3.98,103.82,0
295,21,Operations,61,18.7,1.25,2.33,4.41,3.96,103.82,0
296,21,Operations,44,5.8,1.04,3.41,3.57,3.68,103.82,0
297,21,Operations,25,3.4,0.75,3.58,2.3,3.78,103.82,0
298,21,Operations,39,6.6,0.97,3.87,2.39,3.9,103.82,0
300,21,Operations,57,14.4,1.32,4.09,3.81,3.32,103.82,0
302,21,Operations,58,4.0,1.0,3.6,3.84,3.92,103.82,0
303,21,Operations,39,4.9,1.0,3.92,3.74,4.13,103.82,0
304,21,Operations,44,4.0,0.96,3.75,4.74,3.49,103.82,0
306,21,WealthManagement,31,2.1,1.06,2.78,3.55,4.44,103.82,0
307,21,Fintech,26,2.1,1.19,3.09,2.89,4.69,103.82,0
308,21,WealthManagement,34,2.1,1.48,4.1,3.02,4.14,103.82,0
309,21,Operations,28,2.1,1.25,2.54,2.6,3.87,103.82,0
312,21,Compliance,43,2.1,0.94,4.84,4.55,2.8,103.82,0
314,21,Operations,26,2.0,1.18,3.39,2.89,3.51,103.82,0
316,21,Compliance,54,2.0,1.06,4.39,3.0,3.42,103.82,0
318,21,WealthManagement,25,2.0,0.99,3.34,4.02,4.35,103.82,0
320,21,Compliance,41,1.9,1.02,4.97,3.82,4.58,103.82,0
322,21,Fintech,60,1.9,0.95,2.71,4.33,3.86,103.82,1
323,21,Operations,57,1.8,1.04,2.52,3.11,3.92,103.82,0
327,21,InvestmentBanking,59,1.8,0.94,3.12,3.4,3.6,103.82,0
329,21,WealthManagement,58,1.8,1.22,3.03,4.22,4.26,103.82,0
331,21,Compliance,32,1.8,1.06,1.44,3.67,4.95,103.82,0
332,21,EquityResearch,48,1.7,0.89,2.71,3.48,3.41,103.82,0
334,21,InvestmentBanking,55,1.7,1.13,4.0,3.35,4.46,103.82,0
335,21,Operations,41,1.7,0.95,3.26,2.99,4.49,103.82,0
336,21,Risk,42,1.7,0.76,2.93,2.98,2.86,103.82,0
337,21,Operations,29,1.7,1.06,3.36,3.18,4.81,103.82,0
338,21,RetailBanking,39,1.7,0.91,3.42,2.74,3.84,103.82,0
339,21,Fintech,58,1.6,1.12,4.0,3.34,3.92,103.82,0
340,21,InvestmentBanking,26,1.6,0.98,2.76,4.15,4.67,103.82,0
341,21,RetailBanking,56,1.6,0.97,3.54,2.68,4.5,103.82,0
343,21,Operations,27,1.6,0.66,4.06,2.11,3.6,103.82,0
344,21,RetailBanking,25,1.6,1.22,4.13,3.09,4.43,103.82,0
345,21,Risk,51,1.6,1.09,3.17,3.79,3.89,103.82,0
347,21,Fintech,52,1.5,1.23,4.74,3.14,4.5,103.82,0
348,21,WealthManagement,34,1.5,1.44,2.7,2.79,2.71,103.82,0
350,21,Risk,57,1.5,0.79,4.82,4.66,3.86,103.82,0
351,21,RetailBanking,37,1.5,1.52,3.57,3.19,3.46,103.82,0
354,21,EquityResearch,46,1.5,1.02,4.57,3.51,4.6,103.82,0
359,21,Operations,38,1.3,1.19,4.99,2.45,3.71,103.82,0
360,21,Risk,33,1.3,1.18,4.69,3.49,3.19,103.82,0
362,21,Operations,37,1.3,1.26,3.42,3.76,3.11,103.82,0
363,21,Compliance,52,1.3,0.87,3.48,3.37,4.36,103.82,0
365,21,InvestmentBanking,30,1.3,1.18,4.06,3.35,4.42,103.82,0
367,21,Compliance,31,1.3,0.84,2.89,3.05,3.82,103.82,1
368,21,Fintech,29,1.3,0.98,4.3,1.73,3.68,103.82,0
369,21,EquityResearch,28,1.2,0.96,3.09,3.42,4.05,103.82,1
370,21,EquityResearch,24,1.2,1.08,3.33,3.08,4.48,103.82,0
371,21,EquityResearch,60,1.1,0.84,2.55,3.39,3.36,103.82,0
372,21,Compliance,26,1.1,0.97,3.09,3.89,3.87,103.82,0
373,21,Fintech,38,1.1,0.87,3.84,3.83,4.16,103.82,0
374,21,RetailBanking,58,1.1,1.08,3.74,2.94,4.79,103.82,0
375,21,EquityResearch,38,1.0,0.92,3.43,2.5,3.03,103.82,0
376,21,RetailBanking,32,1.0,0.85,2.97,3.92,4.22,103.82,0
377,21,Compliance,52,0.9,1.11,3.26,2.32,2.45,103.82,0
378,21,InvestmentBanking,23,0.9,1.06,4.2,3.18,4.76,103.82,0
379,21,WealthManagement,42,0.9,1.16,3.83,2.84,4.0,103.82,0
380,21,Operations,34,0.9,1.16,4.32,2.71,3.55,103.82,0
381,21,WealthManagement,27,0.9,1.07,3.65,2.05,4.19,103.82,0
383,21,Operations,50,0.9,1.09,3.62,3.83,2.62,103.82,0
384,21,WealthManagement,36,0.9,1.0,3.85,3.95,3.98,103.82,0
385,21,RetailBanking,23,0.8,0.93,2.49,4.68,4.0,103.82,0
386,21,RetailBanking,57,0.8,0.86,5.0,1.91,3.68,103.82,0
387,21,WealthManagement,51,0.8,1.06,3.4,4.0,3.29,103.82,0
388,21,Compliance,27,0.8,0.88,3.71,3.62,3.16,103.82,0
389,21,WealthManagement,60,0.8,1.02,3.47,2.35,4.04,103.82,0
390,21,InvestmentBanking,59,0.8,0.99,3.32,4.64,4.52,103.82,0
391,21,Operations,54,0.8,0.92,4.71,3.3,3.45,103.82,0
392,21,RetailBanking,22,0.7,0.99,3.36,2.94,3.48,103.82,0
394,21,EquityResearch,26,0.6,1.42,2.88,2.16,4.46,103.82,0
395,21,Fintech,39,0.6,1.19,4.92,2.82,4.44,103.82,0
396,21,WealthManagement,54,0.6,0.91,3.36,2.57,4.33,103.82,1
398,21,Fintech,51,0.6,1.05,3.65,3.44,4.77,103.82,0
399,21,Operations,36,0.5,1.15,2.41,2.08,4.39,103.82,0
400,21,Fintech,24,0.5,1.25,2.77,2.04,4.7,103.82,0
401,21,Compliance,45,0.5,1.29,3.93,3.53,3.68,103.82,0
402,21,Operations,48,0.4,0.94,4.15,2.71,3.07,103.82,0
403,21,Operations,30,0.4,1.41,3.83,2.75,4.11,103.82,0
405,21,EquityResearch,27,0.3,1.28,3.74,3.16,2.84,103.82,0
406,21,Fintech,32,0.3,1.16,2.91,4.69,3.75,103.82,0
407,21,InvestmentBanking,45,0.3,0.83,3.9,2.56,3.99,103.82,0
408,21,RetailBanking,34,0.2,1.0,4.94,3.47,3.38,103.82,0
409,21,Risk,34,0.2,1.05,3.94,3.24,2.89,103.82,0
410,21,Compliance,61,0.2,1.19,4.62,3.86,3.96,103.82,0
411,21,EquityResearch,28,0.2,1.11,3.06,4.18,4.45,103.82,0
412,21,Fintech,55,0.2,0.91,4.72,3.19,3.93,103.82,0
413,21,EquityResearch,33,0.2,1.61,4.73,2.4,2.89,103.82,0
414,21,RetailBanking,43,0.2,0.93,3.21,1.66,3.71,103.82,0
415,21,InvestmentBanking,58,0.1,0.98,3.99,3.77,4.28,103.82,0
416,21,RetailBanking,57,0.1,0.83,4.86,2.63,4.18,103.82,0
417,21,Compliance,29,0.1,0.84,3.45,2.78,3.65,103.82,0
418,21,WealthManagement,51,0.1,0.78,4.15,2.31,3.73,103.82,0
419,21,EquityResearch,51,0.1,0.94,2.49,3.76,3.63,103.82,0
420,21,Fintech,57,0.1,1.0,2.87,3.99,4.12,103.82,0
421,21,Risk,59,0.1,1.12,2.47,2.94,4.95,103.82,0
3,22,InvestmentBanking,41,3.0,0.92,4.09,3.17,3.69,103.52,0
11,22,InvestmentBanking,58,3.9,0.9,3.25,3.68,3.54,103.52,0
12,22,InvestmentBanking,55,8.8,1.08,2.93,2.95,3.57,103.52,0
13,22,InvestmentBanking,52,4.4,0.93,3.47,3.51,4.2,103.52,0
15,22,InvestmentBanking,60,17.6,1.36,3.25,3.72,3.24,103.52,0
16,22,InvestmentBanking,34,3.3,0.95,2.08,3.5,3.94,103.52,0
17,22,InvestmentBanking,31,5.6,0.98,3.68,3.22,4.76,103.52,0
18,22,InvestmentBanking,49,2.8,0.95,4.87,3.78,4.01,103.52,0
19,22,InvestmentBanking,28,15.8,1.18,3.26,2.24,4.18,103.52,0
22,22,InvestmentBanking,24,10.1,1.13,2.07,2.03,3.51,103.52,0
23,22,InvestmentBanking,35,5.5,1.17,4.91,2.85,3.09,103.52,0
24,22,InvestmentBanking,25,4.4,1.12,4.32,2.57,4.36,103.52,0
25,22,InvestmentBanking,35,12.9,1.16,4.02,2.88,3.06,103.52,0
27,22,InvestmentBanking,54,16.3,1.42,4.59,3.33,3.07,103.52,0
32,22,InvestmentBanking,50,8.0,1.02,3.11,3.37,3.91,103.52,0
34,22,InvestmentBanking,42,23.7,1.58,2.86,2.74,2.51,103.52,0
35,22,InvestmentBanking,45,14.6,1.15,3.64,1.97,2.92,103.52,0
37,22,EquityResearch,29,4.6,0.87,4.17,3.5,3.57,103.52,0
42,22,EquityResearch,56,9.1,1.09,3.59,3.02,3.89,103.52,0
44,22,EquityResearch,40,2.8,0.83,3.43,3.16,3.17,103.52,0
47,22,EquityResearch,51,17.7,1.4,4.14,4.47,4.24,103.52,0
50,22,EquityResearch,42,7.2,1.07,4.51,1.76,3.45,103.52,0
52,22,EquityResearch,37,6.9,1.07,2.5,3.1,3.71,103.52,0
53,22,EquityResearch,29,17.7,1.23,4.46,2.68,3.31,103.52,0
54,22,EquityResearch,55,4.6,1.04,4.16,3.79,4.13,103.52,0
55,22,EquityResearch,58,19.7,1.28,3.42,3.28,4.59,103.52,0
57,22,EquityResearch,28,4.3,1.04,3.79,3.73,3.94,103.52,0
60,22,EquityResearch,26,10.0,1.11,4.53,4.13,3.76,103.52,0
64,22,Risk,42,6.6,1.03,4.16,4.12,3.59,103.52,0
65,22,Risk,47,3.8,0.98,3.84,3.11,4.01,103.52,0
69,22,Risk,50,2.7,0.95,2.98,3.2,5.0,103.52,0
70,22,Risk,44,13.6,1.26,3.67,3.08,3.33,103.52,0
73,22,Risk,30,13.6,0.93,2.94,4.89,4.06,103.52,0
74,22,Risk,36,11.8,1.01,3.58,3.14,4.27,103.52,0
75,22,Risk,45,3.8,0.94,4.9,2.52,3.27,103.52,0
77,22,Risk,42,3.3,0.83,3.57,2.1,4.18,103.52,0
78,22,Risk,43,11.4,0.9,2.02,2.62,3.95,103.52,0
79,22,Risk,49,14.6,1.24,2.93,3.69,4.2,103.52,0
80,22,Risk,57,8.8,1.22,3.61,2.99,3.35,103.52,1
81,22,Risk,58,4.8,0.9,3.83,3.24,3.34,103.52,0
82,22,Risk,37,5.1,0.94,3.79,3.33,2.93,103.52,0
83,22,Risk,24,6.2,0.95,2.42,4.14,4.55,103.52,0
85,22,Risk,53,5.7,0.94,4.68,2.34,3.95,103.52,0
89,22,Risk,51,5.2,0.99,2.16,3.7,3.94,103.52,0
91,22,Risk,40,9.5,1.18,1.64,4.33,5.0,103.52,0
93,22,Risk,37,5.3,1.16,3.19,2.96,3.71,103.52,0
94,22,Risk,46,19.1,1.36,5.0,3.08,4.8,103.52,0
97,22,Risk,60,9.0,0.9,3.85,2.7,3.01,103.52,0
98,22,Risk,36,3.1,1.17,4.26,3.08,4.29,103.52,0
100,22,Risk,50,19.8,1.41,4.13,1.62,3.3,103.52,0
101,22,Compliance,25,9.8,0.98,3.56,3.98,3.65,103.52,0
102,22,Compliance,28,3.4,0.99,2.63,3.59,3.67,103.52,0
103,22,Compliance,40,2.7,0.93,3.51,3.05,3.07,103.52,0
104,22,Compliance,37,6.2,0.94,3.54,3.99,2.43,103.52,0
106,22,Compliance,52,2.9,0.97,3.87,3.31,4.27,103.52,0
108,22,Compliance,24,3.3,1.13,3.15,2.57,3.81,103.52,0
111,22,Compliance,37,2.7,0.81,4.35,4.41,4.62,103.52,0
115,22,Compliance,50,6.0,1.05,4.35,3.92,3.82,103.52,0
118,22,Compliance,27,7.8,1.04,4.06,2.4,3.51,103.52,0
120,22,Compliance,39,7.8,1.04,3.94,4.29,3.12,103.52,0
126,22,Compliance,42,6.9,1.01,4.5,3.24,2.66,103.52,0
127,22,Compliance,28,6.9,1.01,3.36,3.36,4.37,103.52,0
129,22,Compliance,57,8.9,1.02,3.23,2.98,4.43,103.52,0
130,22,Compliance,47,16.4,1.26,3.66,3.27,3.71,103.52,0
133,22,Compliance,45,5.9,0.82,2.78,3.28,3.46,103.52,0
135,22,Compliance,62,9.4,1.27,4.37,2.39,3.75,103.52,0
136,22,WealthManagement,25,3.9,1.02,3.65,4.04,3.97,103.52,0
139,22,WealthManagement,55,5.8,0.97,3.44,3.18,2.98,103.52,0
142,22,WealthManagement,62,6.5,1.08,3.83,3.64,2.96,103.52,0
144,22,WealthManagement,38,9.0,1.1,4.03,3.28,3.88,103.52,0
149,22,WealthManagement,34,9.3,1.26,3.81,2.85,4.09,103.52,0
150,22,WealthManagement,40,12.7,1.26,4.23,3.67,3.23,103.52,0
151,22,WealthManagement,45,2.7,0.89,2.75,2.82,4.13,103.52,0
152,22,WealthManagement,57,6.9,0.91,3.5,4.91,2.97,103.52,0
153,22,WealthManagement,33,11.2,1.2,3.53,3.09,4.67,103.52,0
156,22,WealthManagement,40,6.1,1.04,3.69,3.09,4.06,103.52,0
157,22,WealthManagement,34,15.5,1.16,2.65,3.66,3.63,103.52,0
158,22,WealthManagement,46,6.8,1.12,2.92,4.06,4.75,103.52,0
165,22,WealthManagement,54,10.2,0.82,3.2,3.21,4.21,103.52,0
167,22,WealthManagement,50,8.7,1.1,4.97,1.48,2.95,103.52,0
170,22,WealthManagement,54,13.1,1.14,3.36,3.49,3.01,103.52,0
171,22,WealthManagement,46,19.3,1.43,2.3,2.98,4.02,103.52,0
172,22,WealthManagement,30,5.3,1.18,3.17,3.73,4.96,103.52,0
175,22,WealthManagement,34,5.3,0.94,2.9,1.34,2.97,103.52,0
176,22,WealthManagement,28,10.2,1.09,3.6,4.1,4.05,103.52,0
180,22,WealthManagement,41,11.2,1.03,3.25,2.11,4.38,103.52,0
182,22,WealthManagement,27,4.1,1.06,4.04,2.89,3.77,103.52,0
185,22,WealthManagement,53,13.4,1.07,3.58,3.38,3.0,103.52,0
187,22,RetailBanking,45,10.8,0.97,2.74,2.52,3.83,103.52,0
190,22,RetailBanking,36,4.2,0.96,2.09,4.03,3.34,103.52,0
191,22,RetailBanking,50,5.0,0.85,4.49,3.41,2.85,103.52,0
192,22,RetailBanking,29,5.0,0.76,4.46,3.39,4.05,103.52,0
194,22,RetailBanking,25,15.7,1.3,3.79,2.69,4.35,103.52,0
196,22,RetailBanking,45,9.0,1.04,3.87,3.84,2.76,103.52,0
197,22,RetailBanking,36,2.8,0.9,4.6,4.07,4.38,103.52,0
198,22,RetailBanking,57,14.7,1.27,3.79,3.32,3.97,103.52,0
200,22,RetailBanking,27,4.0,0.94,3.02,4.23,3.47,103.52,0
201,22,RetailBanking,30,3.2,1.13,3.53,3.6,2.95,103.52,0
202,22,RetailBanking,33,2.7,0.88,2.48,3.69,3.95,103.52,1
203,22,RetailBanking,45,6.5,1.05,4.62,2.1,4.56,103.52,0
206,22,RetailBanking,52,2.7,0.85,2.98,2.06,3.94,103.52,0
208,22,RetailBanking,47,3.5,0.95,4.69,4.26,3.62,103.52,1
209,22,RetailBanking,43,2.8,0.97,2.84,4.23,3.73,103.52,0
210,22,RetailBanking,58,8.4,1.26,4.44,2.69,3.29,103.52,0
212,22,RetailBanking,29,3.4,0.83,3.12,3.09,5.0,103.52,0
214,22,RetailBanking,52,4.4,0.98,3.82,3.33,3.43,103.52,0
215,22,RetailBanking,29,8.7,0.97,3.35,3.43,3.11,103.52,0
216,22,RetailBanking,56,13.8,1.14,4.48,3.43,3.67,103.52,0
218,22,RetailBanking,36,3.8,0.81,2.43,4.12,3.61,103.52,0
219,22,RetailBanking,58,13.3,1.17,4.29,4.04,3.7,103.52,0
220,22,RetailBanking,43,9.0,1.16,4.72,2.38,5.0,103.52,0
223,22,RetailBanking,30,3.1,0.84,3.13,2.24,3.42,103.52,0
226,22,RetailBanking,34,4.8,1.01,2.15,2.32,3.82,103.52,0
227,22,RetailBanking,46,6.7,1.13,4.27,2.71,3.73,103.52,0
228,22,RetailBanking,53,7.0,1.08,3.14,2.23,2.95,103.52,0
229,22,RetailBanking,49,7.2,1.1,3.67,3.37,4.75,103.52,0
230,22,RetailBanking,53,11.1,1.32,2.4,2.98,4.61,103.52,0
231,22,RetailBanking,35,13.0,1.16,3.65,3.02,3.77,103.52,0
234,22,RetailBanking,33,2.9,0.97,2.67,3.3,3.79,103.52,1
237,22,RetailBanking,47,10.1,1.03,4.64,3.58,3.57,103.52,0
238,22,RetailBanking,44,3.1,0.88,4.25,3.29,5.0,103.52,0
240,22,RetailBanking,35,25.4,1.45,3.6,3.52,3.66,103.52,0
242,22,RetailBanking,46,4.8,0.96,2.88,3.37,3.72,103.52,0
245,22,RetailBanking,53,4.9,1.13,4.09,3.92,3.7,103.52,0
247,22,Fintech,37,3.8,0.88,2.63,2.74,4.95,103.52,0
249,22,Fintech,49,5.9,0.85,4.39,2.24,3.69,103.52,0
250,22,Fintech,55,3.6,0.99,4.04,2.28,4.2,103.52,0
251,22,Fintech,58,3.7,0.95,4.24,2.66,3.43,103.52,0
254,22,Fintech,27,4.2,1.02,3.31,3.25,3.02,103.52,0
255,22,Fintech,43,11.2,1.11,4.01,2.41,4.68,103.52,0
257,22,Fintech,42,3.1,0.94,3.35,3.39,3.62,103.52,0
258,22,Fintech,53,2.7,0.89,3.43,2.89,3.78,103.52,0
259,22,Fintech,37,7.4,1.02,1.95,3.53,3.8,103.52,0
261,22,Fintech,47,11.1,1.02,4.41,4.06,4.19,103.52,0
263,22,Fintech,34,4.7,1.04,3.92,3.35,3.64,103.52,0
266,22,Fintech,35,3.2,0.94,3.39,3.93,4.04,103.52,0
267,22,Fintech,48,8.6,1.06,4.31,3.4,3.89,103.52,0
268,22,Fintech,31,4.8,0.96,4.26,2.81,3.43,103.52,0
269,22,Fintech,47,9.4,0.98,4.91,4.2,2.82,103.52,0
270,22,Fintech,25,3.0,0.89,1.79,3.39,3.16,103.52,0
272,22,Fintech,25,6.4,0.9,3.59,2.45,3.47,103.52,0
273,22,Fintech,32,3.8,0.97,2.51,3.22,3.89,103.52,0
274,22,Fintech,62,16.7,1.26,3.88,1.16,4.51,103.52,0
280,22,Operations,54,2.7,0.73,3.39,2.48,4.34,103.52,0
286,22,Operations,24,10.9,1.17,3.58,3.14,3.48,103.52,0
288,22,Operations,24,13.1,1.35,3.15,4.44,4.2,103.52,0
290,22,Operations,61,6.5,0.96,3.78,2.27,2.92,103.52,0
291,22,Operations,35,9.3,1.1,4.4,2.85,4.2,103.52,0
292,22,Operations,25,5.6,1.04,4.47,2.5,3.98,103.52,0
295,22,Operations,61,18.8,1.25,2.31,4.41,3.96,103.52,0
296,22,Operations,44,5.9,1.04,3.47,3.57,3.68,103.52,0
297,22,Operations,25,3.5,0.75,3.69,2.3,3.78,103.52,0
298,22,Operations,39,6.7,0.97,3.85,2.39,3.9,103.52,0
300,22,Operations,57,14.5,1.32,4.02,3.81,3.32,103.52,0
302,22,Operations,58,4.1,1.0,3.59,3.84,3.92,103.52,0
303,22,Operations,39,5.0,1.0,3.93,3.74,4.13,103.52,0
304,22,Operations,44,4.1,0.96,3.75,4.74,3.49,103.52,0
306,22,WealthManagement,31,2.2,1.06,2.81,3.55,4.44,103.52,0
307,22,Fintech,26,2.2,1.19,3.2,2.89,4.69,103.52,0
308,22,WealthManagement,34,2.2,1.48,4.01,3.02,4.14,103.52,0
309,22,Operations,28,2.2,1.25,2.51,2.6,3.87,103.52,0
312,22,Compliance,43,2.2,0.94,4.92,4.55,2.8,103.52,0
314,22,Operations,26,2.1,1.18,3.36,2.89,3.51,103.52,0
316,22,Compliance,54,2.1,1.06,4.43,3.0,3.42,103.52,0
318,22,WealthManagement,25,2.1,0.99,3.37,4.02,4.35,103.52,0
320,22,Compliance,41,2.0,1.02,5.0,3.82,4.58,103.52,0
323,22,Operations,57,1.9,1.04,2.62,3.11,3.92,103.52,0
327,22,InvestmentBanking,59,1.9,0.94,3.14,3.4,3.6,103.52,0
329,22,WealthManagement,58,1.9,1.22,2.94,4.22,4.26,103.52,0
331,22,Compliance,32,1.9,1.06,1.4,3.67,4.95,103.52,0
332,22,EquityResearch,48,1.8,0.89,2.82,3.48,3.41,103.52,0
334,22,InvestmentBanking,55,1.8,1.13,3.93,3.35,4.46,103.52,0
335,22,Operations,41,1.8,0.95,3.28,2.99,4.49,103.52,0
336,22,Risk,42,1.8,0.76,2.8,2.98,2.86,103.52,0
337,22,Operations,29,1.8,1.06,3.29,3.18,4.81,103.52,0
338,22,RetailBanking,39,1.8,0.91,3.46,2.74,3.84,103.52,0
339,22,Fintech,58,1.7,1.12,4.0,3.34,3.92,103.52,0
340,22,InvestmentBanking,26,1.7,0.98,2.74,4.15,4.67,103.52,0
341,22,RetailBanking,56,1.7,0.97,3.5,2.68,4.5,103.52,0
343,22,Operations,27,1.7,0.66,3.96,2.11,3.6,103.52,0
344,22,RetailBanking,25,1.7,1.22,4.16,3.09,4.43,103.52,0
345,22,Risk,51,1.7,1.09,3.16,3.79,3.89,103.52,0
347,22,Fintech,52,1.6,1.23,4.66,3.14,4.5,103.52,0
348,22,WealthManagement,34,1.6,1.44,2.7,2.79,2.71,103.52,0
350,22,Risk,57,1.6,0.79,4.85,4.66,3.86,103.52,1
351,22,RetailBanking,37,1.6,1.52,3.56,3.19,3.46,103.52,0
354,22,EquityResearch,46,1.6,1.02,4.58,3.51,4.6,103.52,0
359,22,Operations,38,1.4,1.19,4.99,2.45,3.71,103.52,0
360,22,Risk,33,1.4,1.18,4.65,3.49,3.19,103.52,0
362,22,Operations,37,1.4,1.26,3.42,3.76,3.11,103.52,0
363,22,Compliance,52,1.4,0.87,3.52,3.37,4.36,103.52,0
365,22,InvestmentBanking,30,1.4,1.18,4.11,3.35,4.42,103.52,0
368,22,Fintech,29,1.4,0.98,4.34,1.73,3.68,103.52,1
370,22,EquityResearch,24,1.3,1.08,3.3,3.08,4.48,103.52,0
371,22,EquityResearch,60,1.2,0.84,2.58,3.39,3.36,103.52,0
372,22,Compliance,26,1.2,0.97,3.11,3.89,3.87,103.52,0
373,22,Fintech,38,1.2,0.87,3.8,3.83,4.16,103.52,0
374,22,RetailBanking,58,1.2,1.08,3.72,2.94,4.79,103.52,0
375,22,EquityResearch,38,1.1,0.92,3.46,2.5,3.03,103.52,0
376,22,RetailBanking,32,1.1,0.85,3.04,3.92,4.22,103.52,0
377,22,Compliance,52,1.0,1.11,3.17,2.32,2.45,103.52,0
378,22,InvestmentBanking,23,1.0,1.06,4.28,3.18,4.76,103.52,0
379,22,WealthManagement,42,1.0,1.16,3.89,2.84,4.0,103.52,0
380,22,Operations,34,1.0,1.16,4.33,2.71,3.55,103.52,0
381,22,WealthManagement,27,1.0,1.07,3.64,2.05,4.19,103.52,0
383,22,Operations,50,1.0,1.09,3.64,3.83,2.62,103.52,0
384,22,WealthManagement,36,1.0,1.0,3.82,3.95,3.98,103.52,0
385,22,RetailBanking,23,0.9,0.93,2.48,4.68,4.0,103.52,0
386,22,RetailBanking,57,0.9,0.86,4.93,1.91,3.68,103.52,0
387,22,WealthManagement,51,0.9,1.06,3.31,4.0,3.29,103.52,0
388,22,Compliance,27,0.9,0.88,3.83,3.62,3.16,103.52,0
389,22,WealthManagement,60,0.9,1.02,3.47,2.35,4.04,103.52,1
390,22,InvestmentBanking,59,0.9,0.99,3.33,4.64,4.52,103.52,0
391,22,Operations,54,0.9,0.92,4.71,3.3,3.45,103.52,0
392,22,RetailBanking,22,0.8,0.99,3.32,2.94,3.48,103.52,0
394,22,EquityResearch,26,0.7,1.42,2.86,2.16,4.46,103.52,0
395,22,Fintech,39,0.7,1.19,4.92,2.82,4.44,103.52,0
398,22,Fintech,51,0.7,1.05,3.64,3.44,4.77,103.52,0
399,22,Operations,36,0.6,1.15,2.37,2.08,4.39,103.52,0
400,22,Fintech,24,0.6,1.25,2.79,2.04,4.7,103.52,0
401,22,Compliance,45,0.6,1.29,3.94,3.53,3.68,103.52,0
402,22,Operations,48,0.5,0.94,4.17,2.71,3.07,103.52,0
403,22,Operations,30,0.5,1.41,3.87,2.75,4.11,103.52,0
405,22,EquityResearch,27,0.4,1.28,3.73,3.16,2.84,103.52,0
406,22,Fintech,32,0.4,1.16,2.9,4.69,3.75,103.52,0
407,22,InvestmentBanking,45,0.4,0.83,3.97,2.56,3.99,103.52,0
408,22,RetailBanking,34,0.3,1.0,4.89,3.47,3.38,103.52,1
409,22,Risk,34,0.3,1.05,3.85,3.24,2.89,103.52,0
410,22,Compliance,61,0.3,1.19,4.65,3.86,3.96,103.52,0
411,22,EquityResearch,28,0.3,1.11,3.03,4.18,4.45,103.52,0
412,22,Fintech,55,0.3,0.91,4.67,3.19,3.93,103.52,0
413,22,EquityResearch,33,0.3,1.61,4.77,2.4,2.89,103.52,1
414,22,RetailBanking,43,0.3,0.93,3.2,1.66,3.71,103.52,0
415,22,InvestmentBanking,58,0.2,0.98,3.93,3.77,4.28,103.52,0
416,22,RetailBanking,57,0.2,0.83,4.96,2.63,4.18,103.52,0
417,22,Compliance,29,0.2,0.84,3.37,2.78,3.65,103.52,0
418,22,WealthManagement,51,0.2,0.78,4.15,2.31,3.73,103.52,0
419,22,EquityResearch,51,0.2,0.94,2.4,3.76,3.63,103.52,0
420,22,Fintech,57,0.2,1.0,2.88,3.99,4.12,103.52,0
421,22,Risk,59,0.2,1.12,2.44,2.94,4.95,103.52,0
422,22,Operations,34,0.1,1.23,4.45,3.95,3.53,103.52,0
423,22,WealthManagement,27,0.1,1.16,3.17,3.23,2.85,103.52,0
3,23,InvestmentBanking,41,3.1,0.92,4.1,3.17,3.69,103.95,0
11,23,InvestmentBanking,58,4.0,0.9,3.35,3.68,3.54,103.95,0
12,23,InvestmentBanking,55,8.9,1.08,2.99,2.95,3.57,103.95,0
13,23,InvestmentBanking,52,4.5,0.93,3.54,3.51,4.2,103.95,0
15,23,InvestmentBanking,60,17.7,1.36,3.19,3.72,3.24,103.95,0
16,23,InvestmentBanking,34,3.4,0.95,2.04,3.5,3.94,103.95,0
17,23,InvestmentBanking,31,5.7,0.98,3.64,3.22,4.76,103.95,0
18,23,InvestmentBanking,49,2.9,0.95,4.94,3.78,4.01,103.95,0
19,23,InvestmentBanking,28,15.9,1.18,3.21,2.24,4.18,103.95,0
22,23,InvestmentBanking,24,10.2,1.13,2.02,2.03,3.51,103.95,0
23,23,InvestmentBanking,35,5.6,1.17,4.85,2.85,3.09,103.95,0
24,23,InvestmentBanking,25,4.5,1.12,4.46,2.57,4.36,103.95,0
25,23,InvestmentBanking,35,13.0,1.16,4.01,2.88,3.06,103.95,0
27,23,InvestmentBanking,54,16.4,1.42,4.62,3.33,3.07,103.95,0
32,23,InvestmentBanking,50,8.1,1.02,3.05,3.37,3.91,103.95,0
34,23,InvestmentBanking,42,23.8,1.58,2.91,2.74,2.51,103.95,0
35,23,InvestmentBanking,45,14.7,1.15,3.55,1.97,2.92,103.95,0
37,23,EquityResearch,29,4.7,0.87,4.12,3.5,3.57,103.95,0
42,23,EquityResearch,56,9.2,1.09,3.55,3.02,3.89,103.95,0
44,23,EquityResearch,40,2.9,0.83,3.44,3.16,3.17,103.95,0
47,23,EquityResearch,51,17.8,1.4,4.1,4.47,4.24,103.95,0
50,23,EquityResearch,42,7.3,1.07,4.59,1.76,3.45,103.95,0
52,23,EquityResearch,37,7.0,1.07,2.53,3.1,3.71,103.95,0
53,23,EquityResearch,29,17.8,1.23,4.43,2.68,3.31,103.95,0
